Timestamp, Temperature[°C], Humidity[%]
2023_06_30_12_24_22, 24.89, 59.68
2023_06_30_12_24_24, 24.87, 59.55
2023_06_30_12_24_26, 24.85, 59.49
2023_06_30_12_24_28, 24.87, 59.50
2023_06_30_12_24_30, 24.85, 59.45
2023_06_30_12_24_32, 24.83, 59.46
2023_06_30_12_24_34, 24.86, 59.53
2023_06_30_12_24_36, 24.86, 59.53
2023_06_30_12_24_38, 24.83, 59.58
2023_06_30_12_24_40, 24.87, 59.50
2023_06_30_12_24_42, 24.87, 59.46
2023_06_30_12_24_44, 24.87, 59.43
2023_06_30_12_24_46, 24.83, 59.44
2023_06_30_12_24_48, 24.83, 59.42
2023_06_30_12_24_50, 24.85, 59.42
2023_06_30_12_24_52, 24.79, 59.47
2023_06_30_12_24_54, 24.81, 59.46
2023_06_30_12_24_56, 24.85, 59.43
2023_06_30_12_24_58, 24.89, 59.45
2023_06_30_12_25_00, 24.87, 59.41
2023_06_30_12_25_02, 24.86, 59.40
2023_06_30_12_25_04, 24.85, 59.37
2023_06_30_12_25_07, 24.87, 59.35
2023_06_30_12_25_09, 24.87, 59.31
2023_06_30_12_25_11, 24.87, 59.30
2023_06_30_12_25_13, 24.83, 59.34
2023_06_30_12_25_15, 24.82, 59.38
2023_06_30_12_25_17, 24.79, 59.48
2023_06_30_12_25_19, 24.81, 59.49
2023_06_30_12_25_21, 24.82, 59.49
2023_06_30_12_25_23, 24.82, 59.55
2023_06_30_12_25_25, 24.82, 59.53
2023_06_30_12_25_27, 24.82, 59.59
2023_06_30_12_25_29, 24.86, 59.56
2023_06_30_12_25_31, 24.85, 59.48
2023_06_30_12_25_33, 24.83, 59.51
2023_06_30_12_25_35, 24.82, 59.49
2023_06_30_12_25_37, 24.82, 59.55
2023_06_30_12_25_39, 24.78, 59.63
2023_06_30_12_25_41, 24.76, 59.66
2023_06_30_12_25_43, 24.81, 59.74
2023_06_30_12_25_45, 24.79, 59.68
2023_06_30_12_25_47, 24.81, 59.69
2023_06_30_12_25_49, 24.82, 59.64
2023_06_30_12_25_51, 24.83, 59.61
2023_06_30_12_25_53, 24.87, 59.56
2023_06_30_12_25_55, 24.92, 59.53
2023_06_30_12_25_57, 24.89, 59.55
2023_06_30_12_25_59, 24.90, 59.64
2023_06_30_12_26_01, 24.90, 59.66
2023_06_30_12_26_03, 24.92, 59.62
2023_06_30_12_26_05, 24.95, 59.53
2023_06_30_12_26_07, 24.96, 59.37
2023_06_30_12_26_09, 24.93, 59.28
2023_06_30_12_26_11, 24.93, 59.24
2023_06_30_12_26_13, 24.90, 59.16
2023_06_30_12_26_15, 24.92, 59.19
2023_06_30_12_26_17, 24.90, 59.23
2023_06_30_12_26_19, 24.89, 59.26
2023_06_30_12_26_21, 24.86, 59.23
2023_06_30_12_26_23, 24.86, 59.26
2023_06_30_12_26_25, 24.89, 59.31
2023_06_30_12_26_27, 24.89, 59.29
2023_06_30_12_26_29, 24.85, 59.31
2023_06_30_12_26_31, 24.89, 59.37
2023_06_30_12_26_33, 24.87, 59.35
2023_06_30_12_26_35, 24.86, 59.33
2023_06_30_12_26_37, 24.82, 59.37
2023_06_30_12_26_39, 24.79, 59.39
2023_06_30_12_26_41, 24.76, 59.47
2023_06_30_12_26_43, 24.76, 59.53
2023_06_30_12_26_45, 24.75, 59.54
2023_06_30_12_26_48, 24.75, 59.59
2023_06_30_12_26_50, 24.74, 59.62
2023_06_30_12_26_52, 24.75, 59.71
2023_06_30_12_26_54, 24.79, 59.95
2023_06_30_12_26_56, 24.76, 59.99
2023_06_30_12_26_58, 24.79, 60.01
2023_06_30_12_27_00, 24.79, 59.89
2023_06_30_12_27_02, 24.79, 59.84
2023_06_30_12_27_04, 24.85, 59.76
2023_06_30_12_27_06, 24.89, 59.66
2023_06_30_12_27_08, 24.89, 59.53
2023_06_30_12_27_10, 24.90, 59.44
2023_06_30_12_27_12, 24.93, 59.43
2023_06_30_12_27_14, 24.89, 59.35
2023_06_30_12_27_16, 24.89, 59.29
2023_06_30_12_27_18, 24.89, 59.22
2023_06_30_12_27_20, 24.90, 59.23
2023_06_30_12_27_22, 24.89, 59.24
2023_06_30_12_27_24, 24.89, 59.20
2023_06_30_12_27_26, 24.86, 59.21
2023_06_30_12_27_28, 24.90, 59.26
2023_06_30_12_27_30, 24.87, 59.23
2023_06_30_12_27_32, 24.90, 59.25
2023_06_30_12_27_34, 24.89, 59.20
2023_06_30_12_27_36, 24.90, 59.20
2023_06_30_12_27_38, 24.89, 59.20
2023_06_30_12_27_40, 24.89, 59.19
2023_06_30_12_27_42, 24.95, 59.15
2023_06_30_12_27_44, 24.95, 59.07
2023_06_30_12_27_46, 24.90, 59.03
2023_06_30_12_27_48, 24.90, 59.10
2023_06_30_12_27_50, 24.90, 59.16
2023_06_30_12_27_52, 24.87, 59.22
2023_06_30_12_27_54, 24.86, 59.24
2023_06_30_12_27_56, 24.86, 59.35
2023_06_30_12_27_58, 24.87, 59.39
2023_06_30_12_28_00, 24.86, 59.39
2023_06_30_12_28_02, 24.86, 59.41
2023_06_30_12_28_04, 24.86, 59.47
2023_06_30_12_28_06, 24.90, 59.45
2023_06_30_12_28_08, 24.95, 59.39
2023_06_30_12_28_10, 24.95, 59.27
2023_06_30_12_28_13, 24.93, 59.26
2023_06_30_12_28_15, 24.95, 59.26
2023_06_30_12_28_17, 24.97, 59.24
2023_06_30_12_28_19, 25.02, 59.17
2023_06_30_12_28_21, 25.02, 59.20
2023_06_30_12_28_23, 25.02, 59.13
2023_06_30_12_28_25, 25.00, 59.04
2023_06_30_12_28_27, 24.99, 59.03
2023_06_30_12_28_29, 24.99, 59.05
2023_06_30_12_28_31, 25.05, 58.99
2023_06_30_12_28_33, 25.02, 58.90
2023_06_30_12_28_35, 25.02, 58.92
2023_06_30_12_28_37, 25.03, 58.83
2023_06_30_12_28_39, 25.02, 58.82
2023_06_30_12_28_41, 24.99, 58.86
2023_06_30_12_28_43, 25.02, 59.02
2023_06_30_12_28_45, 25.00, 59.02
2023_06_30_12_28_47, 24.93, 58.99
2023_06_30_12_28_49, 24.93, 59.02
2023_06_30_12_28_51, 24.92, 59.02
2023_06_30_12_28_53, 24.89, 59.08
2023_06_30_12_28_55, 24.83, 59.12
2023_06_30_12_28_57, 24.85, 59.18
2023_06_30_12_28_59, 24.86, 59.24
2023_06_30_12_29_01, 24.86, 59.28
2023_06_30_12_29_03, 24.90, 59.26
2023_06_30_12_29_05, 24.87, 59.19
2023_06_30_12_29_07, 24.85, 59.21
2023_06_30_12_29_09, 24.89, 59.14
2023_06_30_12_29_11, 24.86, 59.14
2023_06_30_12_29_13, 24.85, 59.17
2023_06_30_12_29_15, 24.83, 59.20
2023_06_30_12_29_17, 24.81, 59.28
2023_06_30_12_29_19, 24.85, 59.37
2023_06_30_12_29_21, 24.83, 59.32
2023_06_30_12_29_23, 24.83, 59.33
2023_06_30_12_29_25, 24.87, 59.35
2023_06_30_12_29_27, 24.89, 59.28
2023_06_30_12_29_29, 24.90, 59.24
2023_06_30_12_29_31, 24.95, 59.20
2023_06_30_12_29_33, 24.99, 59.11
2023_06_30_12_29_35, 24.99, 59.01
2023_06_30_12_29_37, 24.99, 58.95
2023_06_30_12_29_39, 24.92, 58.95
2023_06_30_12_29_41, 24.99, 58.92
2023_06_30_12_29_43, 24.97, 58.88
2023_06_30_12_29_45, 24.99, 59.08
2023_06_30_12_29_47, 24.97, 59.22
2023_06_30_12_29_50, 24.99, 59.16
2023_06_30_12_29_52, 25.02, 59.11
2023_06_30_12_29_54, 25.00, 59.04
2023_06_30_12_29_56, 25.00, 58.99
2023_06_30_12_29_58, 24.97, 58.93
2023_06_30_12_30_00, 24.95, 58.88
2023_06_30_12_30_02, 24.95, 58.87
2023_06_30_12_30_04, 24.95, 58.90
2023_06_30_12_30_06, 24.96, 58.94
2023_06_30_12_30_08, 24.99, 58.95
2023_06_30_12_30_10, 25.00, 58.96
2023_06_30_12_30_12, 24.99, 58.94
2023_06_30_12_30_14, 25.00, 58.97
2023_06_30_12_30_16, 24.97, 59.18
2023_06_30_12_30_18, 24.90, 59.32
2023_06_30_12_30_20, 24.89, 59.34
2023_06_30_12_30_22, 24.90, 59.32
2023_06_30_12_30_24, 24.90, 59.43
2023_06_30_12_30_26, 24.87, 59.54
2023_06_30_12_30_28, 24.85, 59.50
2023_06_30_12_30_30, 24.86, 59.48
2023_06_30_12_30_32, 24.89, 59.42
2023_06_30_12_30_34, 24.87, 59.39
2023_06_30_12_30_36, 24.85, 59.45
2023_06_30_12_30_38, 24.85, 59.44
2023_06_30_12_30_40, 24.85, 59.48
2023_06_30_12_30_42, 24.85, 59.49
